"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
1129;"BMS_B_Rack_3_Current";"BMS B Rack 3 Current";"MODBUS";"B";"43651I";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";-14.7;65472;0
1130;"BMS_B_Rack_3_SoC";"BMS B Rack 3 SoC";"MODBUS";"B";"43653";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";48.1;65472;0
1131;"BMS_B_Rack_3_SoH";"BMS B Rack 3 SoH";"MODBUS";"B";"43654";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";100;65472;0
1132;"BMS_B_Rack_3_Module_Num_of_Max_Cell_V_A";"BMS B Module Number of Max Cell Voltage A";"MODBUS";"B";"43664";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";2;65472;0
1133;"BMS_B_Rack_3_Cell_Num_of_Max_Cell_V_A";"BMS B Cell Number of Max Cell Voltage A";"MODBUS";"B";"43665";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";8;65472;0
1134;"BMS_B_Rack_3_Module_Num_of_Max_Cell_V_B";"BMS B Module Number of Max Cell Voltage B";"MODBUS";"B";"43667";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";17;65472;0
1135;"BMS_B_Rack_3_Cell_Num_of_Max_Cell_V_B";"Cell Number of Max Cell Voltage B";"MODBUS";"B";"43668";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";9;65472;0
1136;"BMS_B_Rack_3_Average_Cell_V";"Average Cell Voltage";"MODBUS";"B";"43669";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.656;65472;0
1137;"BMS_B_Rack_3_Min_Cell_A_V";"BMS B Min Cell A Voltage";"MODBUS";"B";"43670";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.651;65472;0
1138;"BMS_B_Rack_3_Module_Num_of_Min_Cell_V_A";"BMS B Module Number of Min Cell Voltage A";"MODBUS";"B";"43671";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";12;65472;0
1139;"BMS_B_Rack_3_Cell_Num_of_Min_Cell_V_A";"BMS B Cell Number of Min Cell Voltage A";"MODBUS";"B";"43672";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";4;65472;0
1140;"BMS_B_Rack_3_Min_Cell_B_V";"BMS B Min Cell B Voltage";"MODBUS";"B";"43673";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.616;65472;0
1141;"BMS_B_Rack_3_Module_Num_of_Min_Cell_V_B";"BMS B Module Number of Min Cell Voltage B";"MODBUS";"B";"43674";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;3;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";2;65472;0
1142;"BMS_B_Rack_3_Cell_Num_of_Min_Cell_V_B";"BMS B Cell Number of Min Cell Voltage B";"MODBUS";"B";"43675";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";7;65472;0
1143;"BMS_B_Rack_3_Max_Cell_A_Temp";"BMS B Max Cell A Temp";"MODBUS";"B";"43676";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";25;65472;0
1144;"BMS_B_Rack_3_Module_Num_of_Max_Cell_Temp_A";"BMS B Module Number of Max Cell Temp A";"MODBUS";"B";"43677";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";2;65472;0
1145;"BMS_B_Rack_3_Cell_Num_of_Max_Cell_Temp_A";"BMS B Cell Number of Max Cell Temp A";"MODBUS";"B";"43678";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1146;"BMS_B_Rack_3_Max_Cell_B_Temp";"BMS B Max Cell B Temp";"MODBUS";"B";"43679";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";24.31;65472;0
1147;"BMS_B_Rack_3_Module_Num_of_Max_Cell_Temp_B";"BMS B Module Number of Max Cell Temp B";"MODBUS";"B";"43680";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 13:56:25";4;65472;0
1148;"BMS_B_Rack_3_Cell_Num_of_Max_Cell_Temp_B";"BMS B Cell Number of Max Cell Temp B";"MODBUS";"B";"43681";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1149;"BMS_B_Rack_3_Average_Cell_Temp";"BMS B Average Cell Temp";"MODBUS";"B";"43682";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";23.7;65472;0
1150;"BMS_B_Rack_3_Min_Cell_A_Temp";"BMS B Min Cell A Temp";"MODBUS";"B";"43683";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";22.97;65472;0
1151;"BMS_B_Rack_3_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"B";"43684";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 11:31:00";17;65472;0
1152;"BMS_B_Rack_3_Cell_Num_of_Min_Cell_Temp_A";"BMS B Cell Number of Min Cell Temp A";"MODBUS";"B";"43685";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1153;"BMS_B_Rack_3_Min_Cell_B_Temp";"BMS B Min Cell B Temp";"MODBUS";"B";"43686";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:38";22.76;65472;0
1154;"BMS_B_Rack_3_Module_Num_of_Min_Cell_Temp_B";"BMS B Module Number of Min Cell Temp B";"MODBUS";"B";"43687";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 11:31:00";18;65472;0
1155;"BMS_B_Rack_3_Cell_Num_of_Min_Cell_Temp_B";"BMS B Cell Number of Min Cell Temp B";"MODBUS";"B";"43688";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1156;"BMS_B_Rack_3_Max_Cell_A_V";"BMS B Max Cell V A";"MODBUS";"B";"43663";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.696;65472;0
1157;"BMS_B_Rack_3_Max_Cell_B_V";"BMS B Max Cell V B";"MODBUS";"B";"43666";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.662;65472;0
1158;"BMS_B_Rack_4_Voltage";"BMS B Rack 4 Voltage";"MODBUS";"B";"43700";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";720.6;65472;0
1159;"BMS_B_Rack_4_Current";"BMS B Rack 4 Current";"MODBUS";"B";"43701I";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";-15.4;65472;0
1160;"BMS_B_Rack_4_SoC";"BMS B Rack 4 SoC";"MODBUS";"B";"43703";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:18";48.5;65472;0
1161;"BMS_B_Rack_4_SoH";"BMS B Rack 4 SoH";"MODBUS";"B";"43704";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";100;65472;0
1162;"BMS_B_Rack_4_Fault_1";"BMS B Additional_Protection";"MODBUS";"B";"43705#0";1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";0;65472;0
1163;"BMS_B_Rack_4_Average_Cell_Temp";"BMS B Average Cell Temp";"MODBUS";"B";"43732";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";23.74;65472;0
1164;"BMS_B_Rack_4_Average_Cell_V";"BMS B Average Cell Voltage";"MODBUS";"B";"43719";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.655;65472;0
1165;"BMS_B_Rack_4_Cell_Num_of_Max_Cell_Temp_A";"BMS B Cell Number of Max Cell Temp A";"MODBUS";"B";"43728";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1166;"BMS_B_Rack_4_Cell_Num_of_Max_Cell_Temp_B";"BMS B Cell Number of Max Cell Temp B";"MODBUS";"B";"43731";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1167;"BMS_B_Rack_4_Cell_Num_of_Max_Cell_V_A";"BMS B Cell Number of Max Cell Voltage A";"MODBUS";"B";"43715";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";4;65472;0
1168;"BMS_B_Rack_4_Cell_Num_of_Max_Cell_V_B";"BMS B Cell Number of Max Cell Voltage B";"MODBUS";"B";"43718";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:48";10;65472;0
1169;"BMS_B_Rack_4_Cell_Num_of_Min_Cell_Temp_A";"BMS B Cell Number of Min Cell Temp A";"MODBUS";"B";"43735";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1170;"BMS_B_Rack_4_Cell_Num_of_Min_Cell_Temp_B";"BMS B Cell Number of Min Cell Temp B";"MODBUS";"B";"43738";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1171;"BMS_B_Rack_4_Cell_Num_of_Min_Cell_V_A";"BMS B Cell Number of Min Cell Voltage A";"MODBUS";"B";"43722";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";2;65472;0
1172;"BMS_B_Rack_4_Cell_Num_of_Min_Cell_V_B";"BMS B Cell Number of Min Cell Voltage B";"MODBUS";"B";"43725";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";1;65472;0
1173;"BMS_B_Rack_4_Max_Cell_A_Temp";"BMS B Max Cell A Temp";"MODBUS";"B";"43726";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";24.81;65472;0
1174;"BMS_B_Rack_4_Max_Cell_A_V";"BMS B Max Cell V A";"MODBUS";"B";"43713";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.662;65472;0
1175;"BMS_B_Rack_4_Max_Cell_B_Temp";"BMS B Max Cell B Temp";"MODBUS";"B";"43729";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:40";24.31;65472;0
1176;"BMS_B_Rack_4_Max_Cell_B_V";"BMS B Max Cell V B";"MODBUS";"B";"43716";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.661;65472;0
1177;"BMS_B_Rack_4_Min_Cell_A_Temp";"BMS  B Min Cell A Temp";"MODBUS";"B";"43733";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:27";23.05;65472;0
1178;"BMS_B_Rack_4_Min_Cell_A_V";"BMS B Min Cell A Voltage";"MODBUS";"B";"43720";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.648;65472;0
1179;"BMS_B_Rack_4_Min_Cell_B_Temp";"BMS B Min Cell B Temp";"MODBUS";"B";"43736";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";22.74;65472;0
1180;"BMS_B_Rack_4_Min_Cell_B_V";"BMS B Min Cell B Voltage";"MODBUS";"B";"43723";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";3.648;65472;0
1181;"BMS_B_Rack_4_Module_Num_of_Max_Cell_Temp_A";"BMS B Module Number of Max Cell Temp A";"MODBUS";"B";"43727";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 11:55:38";2;65472;0
1182;"BMS_B_Rack_4_Module_Num_of_Max_Cell_Temp_B";"BMS Module Number of Max Cell Temp B";"MODBUS";"B";"43730";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:29:36";4;65472;0
1183;"BMS_B_Rack_4_Module_Num_of_Max_Cell_V_A";"BMS B Module Number of Max Cell Voltage A";"MODBUS";"B";"43714";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:50";9;65472;0
1185;"BMS_B_Rack_4_Module_Num_of_Max_Cell_V_B";"BMS B Module Number of Max Cell Voltage B";"MODBUS";"B";"43717";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:40";3;65472;0
1186;"BMS_B_Rack_4_Module_Num_of_Min_Cell_Temp_A";"BMS B Module Number of Min Cell Temp A";"MODBUS";"B";"43734";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 11:55:48";16;65472;0
1187;"BMS_B_Rack_4_Module_Num_of_Min_Cell_Temp_B";"BMSB Module Number of Min Cell Temp B";"MODBUS";"B";"43737";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 08:33:29";18;65472;0
1188;"BMS_B_Rack_4_Module_Num_of_Min_Cell_V_A";"BMS B Module Number of Min Cell Voltage A";"MODBUS";"B";"43721";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:21:18";2;65472;0
1189;"BMS_B_Rack_4_Module_Num_of_Min_Cell_V_B";"BMS B Module Number of Min Cell Voltage B";"MODBUS";"B";"43724";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:35";2;65472;0
1190;"BMS_B_Rack_5_Average_Cell_Temp";"BMS B Average Cell Temp";"MODBUS";"B";"43782";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:45";23.67;65472;0
1191;"BMS_B_Rack_5_Average_Cell_V";"BMS B Average Cell Voltage";"MODBUS";"B";"43769";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";3.656;65472;0
1192;"BMS_B_Rack_5_Cell_Num_of_Max_Cell_Temp_A";"BMS B Cell Number of Max Cell Temp A";"MODBUS";"B";"43778";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1193;"BMS_B_Rack_5_Cell_Num_of_Max_Cell_Temp_B";"BMS B Cell Number of Max Cell Temp B";"MODBUS";"B";"43781";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1194;"BMS_B_Rack_5_Cell_Num_of_Max_Cell_V_A";"BMS B Cell Number of Max Cell Voltage A";"MODBUS";"B";"43765";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";1;65472;0
1195;"BMS_B_Rack_5_Cell_Num_of_Max_Cell_V_B";"BMS B Cell Number of Max Cell Voltage B";"MODBUS";"B";"43768";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";7;65472;0
1196;"BMS_B_Rack_5_Cell_Num_of_Min_Cell_Temp_A";"BMS B Cell Number of Min Cell Temp A";"MODBUS";"B";"43785";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1197;"BMS_B_Rack_5_Cell_Num_of_Min_Cell_Temp_B";"BMS B Cell Number of Min Cell Temp B";"MODBUS";"B";"43788";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"16/07/2020 21:09:24";1;65472;0
1198;"BMS_B_Rack_5_Cell_Num_of_Min_Cell_V_A";"BMS B Cell Number of Min Cell Voltage A";"MODBUS";"B";"43772";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";6;65472;0
1199;"BMS_B_Rack_5_Cell_Num_of_Min_Cell_V_B";"BMS B Cell Number of Min Cell Voltage B";"MODBUS";"B";"43775";1;0;0;0;2;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";7;65472;0
1200;"BMS_B_Rack_5_Current";"BMS B Rack 5 Current";"MODBUS";"B";"43751I";0.1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";-15.3;65472;0
1201;"BMS_B_Rack_5_Max_Cell_A_Temp";"BMSB Max Cell A Temp";"MODBUS";"B";"43776";0.01;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:35";24.68;65472;0
1202;"BMS_B_Rack_5_Max_Cell_A_V";"BMS B Max Cell V A";"MODBUS";"B";"43763";0.001;0;0;0;1;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;9;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"23/07/2020 14:49:51";3.663;65472;0
